"","ID","Name","Glottocode","Glottolog_Name","ISO639P3code","Macroarea","Latitude","Longitude","Family","SourceFile","Contributor","Base.Chan","Base.Mamta","Comment.Chan","Comment.Mamta"
"161","kaik1246-1","Kaike, Nepal","kaik1246","Kaike","kzq","Eurasia",28.853,83.1384,"Sino-Tibetan","Kaike.htm","Dr. Ambika Regmi. Central Department of Linguistics, Tribhuvan University, Nepal. August 7, 2013.","vigesimal","","Kaike has a traditional vigesimal system. It presents very interesting linguistic expressions in the derivation of higher numerals from the lower ones. It employs the mixtures of the arithmetic bases and other features such as addition and multiplication in the construction of higher numeral expressions. In this section, we discuss how they are organized semantically and integrated morphologically and syntactically into the grammar of Kaike. Morphological properties: The numerals in Kaike may be morphologically categorized into basic and derived. They are discussed as follows: (a) Basic numerals The basic numerals in Kaike include the linguistic expression of the numbers from 1 to 10, 40, 60, 80 and 100. The basic numerals do not undergo any morphological processes. Following are the examples: ti ‘one’ øhe ‘two’ sum ‘three’ li ‘four’ Na ‘five’ ru ‘six’ ne ‘seven’ ke: ‘eight’ ghu ‘nine’ cyu ‘ten’ Nethəl ‘forty’ pheraNe ‘fifty’ sumthəl ‘sixty’ lithəl ‘eighty’ Nathəl ‘hundred’ (b) Derived numerals Apart from the numerals exemplified, the rest are derived from different arithmetic bases by compounding and other morphological processes. The numerals 11-19 are derived from the base ‘10’ plus some other numeral. The numeral /cyudi / ‘eleven’, for instance, is formed by adding /ti/ ‘one’ to the base /cyu/ ‘ten’. This is simply the compounding process. Following are the examples. /cyu-di / [cyu-ti ] ‘eleven’ /cyo-Ne/ [cyo-Nhe] ‘twelve’ /cyu-sum/ [cyu-sum] ‘thirteen’ /cyu-lli/ [cyu-li] ‘fourteen’ /cyor-Na/ [cyu-Na] ‘fifteen’ /cyu-ru/ [cyu-ru] ‘sixteen’ /cyo-nne/ [cyu-ne] ‘seventeen’ /cyor-ge/ [cyu-ke:] ‘eighteen’ /cyur-gu/ [cyu-ghu] ‘nineteen’ However, there occur a number of morphophonological processes in the derivation of higher numerals assuming the lower numeral as the base. In example, the voiceless alveolar stop /t/ has been changed into voiced alveolar stop in intervocalic position. In example, the aspiration of velar nasal /ŋh/ is deleted in compounding. Insertion of /r/ occurs in (e, h and i). In Kaike, the numerals ‘twenty’ and ‘thirty’ are formed by multiplying the base ‘10’ by two and three, respectively. Following are the examples. /øicyu/ [øi-cyu] ‘twenty’ /suncu/ [sum-cyu] ‘thirty’ In above example, not only bilabial nasal /m/ changes into alveolar nasal /n/, but the segment /y/ from /cyu/ is also deleted. In Kaike, the derivation of the higher numerals ‘forty’, ‘sixty’, ‘eighty’, and ‘hundred’ may be assumed with the base /thəl/. However, Kaike does not any independent value for this ‘base’. There is already an independent compound expression for ‘twenty’ in Kaike. If we may simply posit the value of this base as ‘twenty’, we can derive forty, sixty, eighty, and hundred by multiplying the base by two, three, four and five, respectively. Following are the examples. /øethəl/ [Ne-thəl] ‘forty’ /sumthəl/ [sum-thəl] ‘sixty’ /lithəl/ [li-thəl] ‘eighty’ /Nathəl/ [Nathəl] ‘hundred’ In Kaike, the numeral expressions for the numbers, 21-29, are constructed according to the pattern ... xn + y, i.e. some numeral x (i.e. 2) multiplied by the base (i.e. 10) and (plus) some other numeral (Comrie, 2008). Following are the examples: /øicureti/ [øhe-cyu-re-ti] ‘twenty-one’ /øicureNe/ [øhe-cyu-re-Nhe] ‘twenty-two’ /øicuresum/ [øhe-cyu-re-sum] ‘twenty-three’ /øicureli/ [øhe-cyu-re-li] ‘twenty-four’ /øicureNa/ [øhe-cyu-re-Na] ‘twenty-five’ /øicureru/ [øhe-cyu-re-ru] ‘twenty-six’ /øicurene/ [øhe-cyu-re-ne] ‘twenty-seven’ /øicureke/ [øhe-cyu-re-ke] ‘twenty-eight’ /øicureghu/ [øhe-cyu-re-ghu] ‘twenty-nine’ As in Mandarin, Kaike also follows the decimal system in the derivation of the numerals 21-29. The general structure of numerals in a decimal system is x10 + y. In Kaike, as in Diola-Fogny (Atlantic, Niger-Congo; Senegal) the numerals in (26a) may be expressed as ‘two tens and one’. However, the numeral expressions for the numbers, 31-39, are constructed according to the pattern ... xn+n+y, i.e. some numeral x (i.e. 2) multiplied by the base (i.e. 10) plus the base (i.e.10) plus some other numeral. Following are the examples: /øicurecyudi / [øhe-cyu-re-cyu-ti] ‘thirty-one’ /øicurecyoNe/ [øhe-cyu-re-cyu-Ne] ‘thirty-two’ /øicurecisum/ [øhe-cyu-re-cyu-sum] ‘thirty-three’ /øicurecyurNa/ [øhe-cyu-re-cyu-Na] ‘thirty-five’ /øicurecyuru/ [øhe-cyu-re-cyu-ru] ‘thirty-six’ /øicurecyone/ [øhe-cyu-re-cyu-ne] ‘thirty-seven’ /øicurecyorke/ [øhe-cyu-re-cyu-ke] ‘thirty-eight’ /øicurecyurgu/ [øhe-cyu-re-cyu-ghu] ‘thirty-nine’ In Kaike, the above numerals may be expressed as ‘two tens and tens one’. The numeral expressions for the numbers, 41-49, are constructed according to the pattern n and y, i.e., the base (i.e. 40) and some other numeral. Following are the examples: /Nethəlreti/ [Nethəl-re-ti] ‘forty-one’ /NethəlreNe/ [Nethəl-re-Ne] ‘forty-two’ /Nethəlresum/ [Nethəl-re-sum ‘forty-three’ /Nethəlreli/ [Nethəl-re-li] ‘forty-four’ /NethəlreNa/ [Nethəl-re-Na] ‘forty-five’ /Nethəlreru/ [Nethəl-re-ru] ‘forty-six’ /Nethəlrene/ [Nethəl-re-ne] ‘forty-seven’ /Nethəlreke/ [Nethəl-re-ke] ‘forty-eight’ /Nethəlregu/ [Nethəl-re-ghu] ‘forty-nine’ In Kaike, the numerals in above table may be expressed as ‘forties and one’. The numeral expressions for the numbers, 51-59, are constructed according to the pattern taking the base (i.e. 40) and ten plus some other numeral. Following are the examples: Nethəlrecudi [Nethəl-re-cyu-ti] ‘fifty-one’ NethəlrecyoNe [Nethəl-re-cyu-Ne] ‘fifty-two’ Nethəlrecyusum [Nethəl-re-cyu-sum ‘fifty-three’ Nethəlreli [Nethəl-re-cyu-li] ‘fifty-four’ NethəlrecyorNa [Nethəl-re-cyu-Na] ‘fifty-five’ Nethəlrecyuru [Nethəl-re-cyu-ru] ‘fifty-six’ Nethəlrecyone [Nethəl-re-cyu-ne] ‘fifty-seven’ Nethəlreke [Nethəl-re-cyu-ke:] ‘fifty-eight’ Nethəlregu [Nethəl-re-cyu-ghu] ‘fifty-nine’ In Kaike, the numerals in (29a) may be expressed as ‘forties and tens one’. The numeral expressions for the numbers, 61-69, are constructed according to the pattern taking the base (i.e. 40) and some other numeral. Following are the examples: sumthəlreti [sumthəl-re-ti] ‘sixty-one’ sumthəlreNe [sumthəl-re-Ne] ‘sixty-two’ sumthəlresum [sumthəl-re-sum] ‘sixty-three’ sumthəlreli [sumthəl-re-li] ‘sixty-four’ sumthəlreNa [sumthəl-re-Na] ‘sixty-five’ sumthəlreru [sumthəl-re-ru] ‘sixty-six’ sumthəlrene [sumthəl-re-ne] ‘sixty-seven’ sumthəlreke [sumthəl-re-ke] ‘sixty-eight’ sumthəlregu [sumthəl-re-ghu] ‘sixty-nine’ The numeral expressions for the numbers, 71-79, are constructed according to the pattern taking the base (i.e. 60) and ten plus some other numeral. Following are the examples: sumthəlrecyudi [sumthəl-re-cyu-ti] ‘seventy-one’ sumthəlrecyoNe [sumthəl-re-cyu-Ne] ‘seventy-two’ sumthəlrecyosum [sumthəl-re-cyu-sum] ‘seventy-three’ sumthəlrecyoli [sumthəl-re-cyu-li] ‘seventy-four’ sumthəlrecyorNa [sumthəl-re-cyu-Na] ‘seventy-five’ sumthəlrecyuru [sumthəl-re-cyu-ru] ‘seventy-six’ sumthəlrecyone [sumthəl-re-cyu-ne] ‘seventy-seven’ sumthəlrecyorke [sumthəl-re-cyu-ke] ‘seventy-eight’ sumthəlrecyurgu [sumthəl-re-cyu-ghu] ‘seventy-nine’ The numeral expressions for the numbers, 81-89, are constructed according to the pattern taking the base (i.e. 80) and some other numeral. Following are the examples: lithəlreti [lithəl-re-ti] ‘eighty-one’ lithəlreNe [lithəl-re-Ne] ‘eighty-two’ lithəlresum [lithəl-re-sum] ‘eighty-three’ lithəlreli [lithəl-re-li] ‘eighty-four’ lithəlreNa [lithəl-re-Na] ‘eighty-five’ lithəlreru [lithəl-re-ru] ‘eighty-six’ lithəlrene [lithəl-re-ne] ‘eighty-seven’ lithəlreke [lithəl-re-ke] ‘eighty-eight’ lithəlregu [lithəl-re-ghu] ‘eighty-nine’ The numeral expressions for the numbers, 91-99, are constructed according to the pattern taking the base (i.e. 80) and ten plus some other numeral. Following are the examples: lithəlrecyudi [lithəl-re-cyu-ti] ‘ninety-one’ lithəlrecyoNe [lithəl-re-cyu-Ne] ‘ninety-two’ lithəlrecyusum [lithəl-re-cyu-sum] ‘ninety-three’ lithəlrecili [lithəl-re-cyu-li] ‘ninety-four’ lithəlrecyarNa [lithəl-re-cyu-Na] ‘ninety-five’ lithəlrecyaru [lithəl-re-cyu-ru] ‘ninety-six’ lithəlrecyone [lithəl-re-cyu-ne] ‘ninety-seven’ lithəlrecyorke [lithəl-re-cyu-ke] ‘ninety-eight’ lithəlrecyurgu [lithəl-re-cyu-ghu] ‘ninety-nine’ The numerals higher than hundred also follow the compounding system in Kaike. However, in such numerals /kyma/ refers to one hundred. The numeral ‘two hundred ’, for instance, is expressed as hundreds two. However, the numeral ‘two hundred fifty’ is expressed as hundreds two plus fifty. Following are the examples: /kyamapheraNNe/ [kyama-pheraNNe] ‘one hundred fifty’ /kyamaNe/ [kyama-Ne] ‘two hundred’ /kyamaNpheraN/ [kyama-N-pheraN] ‘two hundred fifty’ /kyamasum/ [kyama-sum] ‘three hundred’ /kyamali/ [kyama-li] ‘four hundred’ /kyamaNa/ [kyama-Na] ‘five hundred’ /kyamaru/ [kyama-ru] ‘six hundred’ /kyamane/ [kyama-ne] ‘seven hundred’ /kyamake/ [kyama-ke] ‘eight hundred’ /kyamagu/ [kyama-gu] ‘nine hundred’ [1] Givón (2001:100) does not put ordinals (i.e., ‘first’, ‘second’, ‘third’) within the numerals (i.e., ‘one’, ‘two’, and ‘three’). [2] However, there is a word /thil/ ‘palm’, a body part, in Kaike. Thus, we may surmise that /thəl/ refers to such body part having twenty counting units in total.",""
"162","kaik1246-2","Kaike, Nepal","kaik1246","Kaike","kzq","Eurasia",28.853,83.1384,"Sino-Tibetan","Kaike.htm","Dr. Isao Honda, University of Nagoya, Osaka, Japan, May 10, 2009.","vigesimal","","Kaike has a vigesimal system. The formation for 50, 70 and 9 (pherāŋ sum-thal, pherāŋ ŋā-thal) is similar to that of the Tshangla language in China and Bhutan, which means 'halfway to 60, 80 and 100' ). Kaike is a tonal language, but the analysis of the suprasegmental system is still under way.",""
"163","karb1241-1","Karbi (Mikir), India","karb1241","Hills Karbi","mjw","Eurasia",25.7317,93.0462,"Sino-Tibetan","Mikir.htm","Dr. Karl-Heinz Gruessner University of Tuebingen, Germany through Dr. Linda Konnerth, Dept. of linguistics, University of Oregon, USA. May 31, 20111.",NA,"","Karbi has a very particular numeral system, which has the basic forms one to six, ten twenty, hundred and thousand, other numerals are formed by additions, multiplications and subtractions.",""
"164","karb1241-2","Karbi (Mikir), India","karb1241","Hills Karbi","mjw","Eurasia",25.7317,93.0462,"Sino-Tibetan","Mikir.htm","Prof. Suhnu Ram Sharma, Deccan College Post-Graduate and Research Institute, Pune, India, January 7, 1993. Reference source: Jeyapaul, V.Y., 1987. Karbi Grammar. CIIL, Mysore, India.",NA,"","Karbi has a very particular numeral system, which has the basic forms one to six, ten twenty, hundred and thousand, other numerals are formed by additions, multiplications and subtractions.",""
"165","kark1255-1","Adi-Karko, India","kark1255","Karko (India)",NA,"Eurasia",NA,NA,"Sino-Tibetan","Adi-Karko.htm","Arak Megu, 1993. The Karkos and their language. Directorate of Research, Government of Arunachal Pradesh, Itanagar, India","decimal","","The Karko has a decimal numeral system. The above data is in orthographic spellings, more reliable data in phonetic form and indicated tones are needed to compare with the old data. Karko numerals are similar to Miri.",""
"166","kats1235-1","Katso, China","kats1235","Katso","kaf","Eurasia",24.6,102.4,"Sino-Tibetan","Katso.htm","Mr. Chris Donlay, PhD Student, Department of Linguistics University of California, Santa Barbara, USA. January 25, 2013.","decimal","","Katso [kha55tso31]/Kazhuo is spoken in Xingmeng Village, Tonghai County, Yunnan Province, People’s Republic of China. Katso has a decimal system. Note that there are changes in form and tone among the numerals 11-19, and the 'one' in 11 and 21 used different form; these are correct and not typos.",""
"167","kaya1315-1","Kayan, Myanmar","kaya1315","Kayan Lahwi","pdu","Eurasia",19.5183,97.4138,"Sino-Tibetan","Kayan-Padaung.htm","Mr. Ken Manson, Summer Institute of Linguistics, Thailand, January 9, 2007.","decimal","","Kayan or Padaung Kayan has a decimal system.",""
"168","khal1275-1","Khaling, Nepal","khal1275","Khaling","klr","Eurasia",27.3912,87.5053,"Sino-Tibetan","Khaling.htm","Prof. Sueyoshi Toba, Summer Institute of Linguistics, Nepal, January 26, 1994.","vigesimal","","The Khaling has a traditional vigesimal system before. Older people still remember traditional numerals up to twenty, or forty, sixty, eighty, hundred 'sær', in actual use are only the first three. Nepali numerals are used above three, especially among young persons.",""
"169","kham1282-1","Khams Tibetan, China","kham1282","Khams Tibetan","khg","Eurasia",31.9313,91.7062,"Sino-Tibetan","Khams-Tibetan.htm","Ms. Ellen Bartee, SIL International, East-Asia, April 23, 2007.","decimal","","Khams Tibetan has a decimal system. The above data is based on Khams Tibetan spoken Dongwang and rGyalthang villages. The higher number 10,000 is ''tʂʰə55tʂʰa53tɕi53'', 100,000 is ''mbu13tʂʰa53tɕi53''.",""
"170","kham1282-2","Khams Tibetan, China","kham1282","Khams Tibetan","khg","Eurasia",31.9313,91.7062,"Sino-Tibetan","Khams-Tibetan.htm","Prof. Sun Hongkai, Centre of Minority Languages, Chinese Academy of Sciences, Beijing, China, October 3, 1999.","decimal","","Khams Tibetan has a decimal system.",""
"171","khez1235-1","Khezha Naga, India","khez1235","Khezha Naga","nkh","Eurasia",25.7078,94.3114,"Sino-Tibetan","Naga-Khezha.htm","Dr. Kedutso Kapfo, Central Institute of Indian Languages, Manasagangori, Mysore, India, December 19, 2007.","decimal","","Khezha Naga has a decimal system. There are three tonesː á = High, à = Low, Mid toneː unmarked. The phonetic symbol [ɵ] is a central-mid half-rounded vowel; [nʰ] is an aspirated nasal and [hʰ] is an aspirated lateral.",""
"172","khia1236-1","Khiamniungan, India, Myanmar","khia1236","Khiamniungan Naga","kix","Eurasia",26.20076,95.016799,"Sino-Tibetan","Khiamniungan.htm","Mr. Khämlan Binkhäm, MA student, Department of linguistics, Payap University, Chiangmai, Thailand. July 10 2018","decimal","","Khiamniungan Naga has a decimal system. There are some missing terms for 11 up, new data needed.",""
"173","khia1236-2","Khiamniungan Naga, India, Myanmar","khia1236","Khiamniungan Naga","kix","Eurasia",26.20076,95.016799,"Sino-Tibetan","Khiamniungan.htm","Prof. Awadesh Mishra. Dept of Linguistics/ESL/ELE, English & Foreign Languages University, Shillong, Meghalaya, India. November 12, 2010.",NA,"",NA,""
"174","khum1248-1","Khumi Chin, Myanmar","khum1248","Khumi Chin","cnk","Eurasia",22.87125,92.9894633333,"Sino-Tibetan","Chin-Khumi.htm","Mr. Nathan Statezni working with Paining Nan, SIL International, Thailand, July 22, 2011.","decimal","","Khumi Chin has a decimal system with different words for 10, 20, 30, 40 to 90. This is taken from Khumi dialect spoken in Paletwa Town and along Kaladan River, Paletwa Township, Chin State, Myanmar.",""
"175","kims1240-1","Chamchang (Kimsing) Naga, India","kims1240","Chamchang",NA,"Eurasia",NA,NA,"Sino-Tibetan","Naga-Tangshang.htm","Dr. Stephen Morey, Dept. of Linguistics, La Trobe University, Australia, May 1, 2013.","decimal","","Tangsa Naga has a decimal system. The data is from the Chamchang or Kimsing variety of Tangsa in Northeast India. Tangsa languages mainly have three tones on open syllables.",""
"176","kinn1249-1","Kinnauri, India","kinn1249","Kinnauri","kfk","Eurasia",31.3688,78.3148,"Sino-Tibetan","Kinnauri.htm","Mr. & Mrs. Bezily & Reeja. 30 August, 2008","vigesimal","","Kinnauri has a vigesimal system.",""
"177","kinn1249-2","Kinnauri, India","kinn1249","Kinnauri","kfk","Eurasia",31.3688,78.3148,"Sino-Tibetan","Kinnauri.htm","Prof. D. D. Sharma, Panjab University, Hoshiarpur, India, August 30, 1995.","vigesimal","","Kinnauri has a vigesimal system.",""
"178","koch1250-1","Koch, India","koch1250","Koch","kdq","Eurasia",25.7962,90.2566,"Sino-Tibetan","Koch.htm","Mr. Alexander Kondakov, SIL International, September 4, 2008.",NA,"","The above data was taken from Wanang dialect of Koch language. The Koch people are still using their traditional numerals, but there is a loanword for thousand 'hɑk̚dʒɑɾ'. There are no tones found in the Wanang dialect.",""
"179","koii1238-1","Koyi (Koi), Nepal","koii1238","Koi","kkt","Eurasia",27.1941,86.8531,"Sino-Tibetan","Koyi.htm","Dr. Aimée Lahaussois Bartosik, LACITO-CRNS, Paris, France, September 1, 2007 (data from 2004).",NA,"","Koyi or Koi is most similar to Dumi and Khaling, like most Kiranti languages, Koyi is toneless Tibeto-Burman language. An anthropologist called Nicholas Allen did work on Thulung in the early 70's, and he too recorded an almost complete loss of the numeral system. As for tones, Allen had found traces of tone in Thulung (it took him years to notice it, and it wasn't consistently applied by all speakers--also, he found that the great majority of the words in the language did not have tone), but I found that any tones there may have been were lost by the time I got there. Tone loss through contact is a documented pattern, and as Nepali has no tone, I think that younger speakers must have decided over time that any differences they heard in the few words older speakers made tone distinctions for were irrelevant... Anyway, I feel confident in saying no tone in current-day Thulung. As for Koyi, there are no earlier records, so who knows, but I didn't see evidence of tone when I was there. I’ve only given you the numerals I elicited, but the patterns seem pretty clear and productive: numerals above 10 simply list the different components making them up, and sɔ appears to be 0. 100 had two variants, as listed (both elicited). 20 also has variants: one, sɔksɔ, I elicited, whereas the other, sɔpusɔ, came up in a story when someone was telling me his age (sɔpu is in fact 2-classifier: oko=1-CL, sɔpu=2-CL, rekwɔ=3-CL, and beyond that the generic classifier is -wɔ; something funny going on with the 20 variant, which begs the question of what that supposedly 0 -sɔ actually is—perhaps some kind of nominal meaning “10 unit”, which would explain the use of the classifier form?) Interesting if you consider the difference between Thulung and Koyi—both communities of about the same sizes, yet Koyi has a productive (and used) numeral system, whereas Thulung has borrowed almost the entire system from Nepali. Initial consonants: k kʰ g gʰ ŋ ʦ ʦʰ ʣ ʣʰ t tʰ d dʰ n p pʰ b bʰ m s h r l Vowelsː i e a ɔ o u",""
