"","ID","Name","Glottocode","Glottolog_Name","ISO639P3code","Macroarea","Latitude","Longitude","Family","SourceFile","Contributor","Base.Chan","Base.Enock","Comment.Chan","Comment.Enock"
"316","igal1242-1","Igala, Nigeria","igal1242","Igala","igl","Africa",7.34325,7.17974,"Atlantic-Congo","Igala.htm","Dr. Salem Ochala Ejeba, Department of Linguistics and Communications, University of Port Harcourt, Nigeria. September 4, 2013.","vigesimal","","Igala has vigesimal numeral system. There are separate units for the numerals ‘zero’ to ‘ten’ in Igala. There are also other separate forms for higher units; óɡʷú for ‘twenty’, ódʒe for ‘fifty’, ɔ̀ɡbʷá ɔ́kɔ́ for ‘two hundred’ úlú (ɔ́kɔ́) for ‘four hundred’, óɡwúmétʃi for ‘seven hundred’, and the highest unit is ítʃámû ‘eight hundred’ in this hierarchy. The units for ‘two hundred’ and ‘four hundred’ may occur with an optional expression, ɔ́kɔ́‘money’. This may be a pointer to the fact that these units came into the numeral system with the invention of money in Igala economy at some. Other units in the numeral system are the morpheme òké ‘unit’, the overt addition morpheme, ɲú, the multiplication morpheme, mɔ́ and the subtraction morpheme, tʃì. For addition in the numeral system, the lower base numerals, particularly ‘one’ to ‘ten’, are used for counting the additions up to ‘nineteen’ in phrase combination with whatever is added. After these juxtapositions, there is the new unit, ógʷú for ‘twenty’. Observe above that there is a special form for ‘one’ in the combination meaning ‘eleven (ten plus one)’, using the alternate/clitic form, kâ instead of the fully-fledged ǒkâ morpheme. This alternate form also occurs everywhere else where the sum of addition brings the number to ‘plus one’ in the numeral system. Observe from the set of examples that beyond ‘twenty’, in the addition of ‘one’, a new morpheme, ɲú (lit. enter) ‘add’ is attached obligatorily before the added value. In counting ‘plus one’ in the thousandth, the morpheme, òké ‘unit’ makes ‘one’ an optional expression, as the sense of ‘unit’ may stand at this rate to also express ‘plus one’, as is shown in ítʃámû ɲú ɔ̀ɡʷá ɔ́kɔ́ ɲú òké (mɔ̂ kâ) ‘one thousand and one’. The addition template, ɲú ((òké) mɔ́, is utilized generally in the higher numerals from ‘twenty’ in adding forms of the lower numerals generally. For numeral values lower than ‘thousand’; from ‘twenty’ upwards, even though the expression òké ‘unit’ may be utilized, it is phonologically optional as is shown using the brackets in the numeral examples. The simple additive morpheme, ɲú may also be used in isolation for addition. This is the case in instances such as ɔ̀ɡʷá ɔ́kɔ́ mɔ́ ɲú ódʒe (lit. two hundred add fifty), ítʃámû ɲú ɔ̀ɡʷɔ̀ mɔ́ ɛ̀lú (lit. eight hundred add one hundred) ‘eight hundred’ and ítʃámû ɲú ɔ̀ɡʷá ɔ́kɔ́ (lit. eight hundred add two hundred) ‘one thousand’. Whereas in phrasal combinations for simple additions of the lower numerals, ‘eleven’ to ‘nineteen’, the structural means is generally by the juxtaposition of ‘ten’, the highest unit of the base numerals that can be paired with other units below it; juxtaposition for the purpose of addition in the higher numerals is restricted only to the two isolates in the system, óɡʷú ɛ̀ɡʷá (twenty + ten) ‘thirty’ and úlú ɔ̀ɡʷá (four hundred + two hundred) ‘six hundred’. The hierarchy of occurrence is generally from a bigger number to a lower one without exception. Thus, the forms * ɔ̀ɡʷá úlú (two hundred + four hundred), * ɛ̀ɡʷá óɡʷú (ten + twenty) and maybe *ɛ̀ta ɛ̀ɡʷa (three + ten) are deviant structures for addition. ɛ̀ta ɛ̀ɡʷá ‘sixty’ however occurs, but as the sum shows, this case is rather for multiplication, and the ɛ̀ta form here is actually a shortened form for the underlying ɔ̀ɡbɔ̀ mɔ́ ɛta ɛ̀ɡʷá (twenty multiply three x ten) rather than simply *ɛ̀ta ɛ̀ɡʷa(three + ten), which is deviant. One other interesting fact of the Igala numeral system is revealed in the hierarchical organization of its metric system. It seems clear from the occurrence in the language of òké ‘unit’ between higher numerals and numerals between ‘one’ and ‘ninteen’ that numerals ‘one’ to ‘nineteen’ are considered mere units of the lower numerals to be added to higher numerals. This system would contrast with languages like English in which the units are ‘one’ through ‘nine’ only. Observe the following examples, 1001 ítʃámû ɲú ɔ̀ɡʷá ɔ́kɔ́ ɲú òké (mɔ́ kâ) 1002 ítʃámû ɲú ɔ̀ɡʷá ɔ́kɔ́ ɲú òké mɔ́ èdʒì 1010 ítʃámû ɲú ɔ̀ɡʷá ɔ́kɔ́ ɲú òké mɔ́ ɛ̀ɡʷá 1019 ítʃámû ɲú ɔ̀ɡʷá ɔ́kɔ́ ɲú òké mɔ́ ɛ̀ɡʷá ɛ̀lá 1020 ítʃámû ɲú ɔ̀ɡʷá ɔ́kɔ́ ɲú òké mɔ́ óɡʷú 1050 ítʃámû ɲú ɔ̀ɡʷá ɔ́kɔ́ ɲú òké mɔ́ ódʒe As the ungrammaticality of the treatment of ‘twenty’ and ‘fifty’ as units in ‘one thousand and twenty’ and ‘one thousand and thirty’ suggests, these are not lower units in Igala, even though nineteen in ‘one thousand and nineteen’ is demonstrated to be considered a unit. Thus for English it may be ‘units’, ‘tens’, ‘hundreds’, ‘thousands’, etc, for Igala it is ‘units’, ‘twenties’, ‘fifties’, ‘two hundreds’, ‘four hundreds’ and ‘eight hundreds’.",""
"317","igal1242-2","Igala, Nigeria","igal1242","Igala","igl","Africa",7.34325,7.17974,"Atlantic-Congo","Igala.htm","Dr. Gideon S. Omachonu, Department of languages and Linguistics, Nasarawa State University, Nasarawa State, Nigeria. April 12, 2008.","vigesimal","","Igala has vigesimal numeral system. The under-dotted vowelsː ẹ and ọ are equivalent to IPA values [ ɛ] and [ɔ] respectively.",""
"318","igas1238-1","Ariɡidi (Iɡasi), Nigeria","igas1238","Igasi",NA,"Africa",NA,NA,"Atlantic-Congo","Arigidi-Igasi.htm","Miss Gajuwa Talabi, BA, Department of Linguistics & African Languages, Obafemi Awolowo University, Ile-Ife, Nigeria, September 6, 2016.","vigesimal","","Ariɡidi (Iɡasi) has a vigesimal system similar to that of Yoruba.",""
"319","iged1239-1","Igede, Nigeria","iged1239","Igede","ige","Africa",6.95522,8.27362,"Atlantic-Congo","Igede.htm","Mr. Richard Bergman, Wycliffe Bible Translators, Nigeria, December 4, 2007.","vigesimal","","Igede has a vigesimal system. The highest number is ʊ̄nɔ̂, which might etymologically mean 20 x 20. The word 'kʊ́rʊ̄' in compound number means 'cover'.",""
"320","igoo1238-1","Igo (Ahlon), Togo","igoo1238","Igo","ahl","Africa",7.25499,0.67846,"Atlantic-Congo","Igo.htm","M. Honorine Poidi-Gblem through Mrs. Jenny Rowe, Summer Institute of Linguistics, Togo-Benin, March 25, 1999.","decimal","","Igo has a decimal system of with special construction for the decades 60, 70, 80 and 90. The numbers hundred and thousand are loanwords from the Ewe language.",""
"321","igut1238-1","Anaguta (Iguta), Nigeria","igut1238","Iguta","nar","Africa",9.98505,8.81708,"Atlantic-Congo","Anaguta.htm","Dr. Luc Bouquiaux, CNRS-LACITO, Paris, France, August 19, 1995.","duodecimal","","Iguta has a traditional duodecimal numeral system. However, they also use a decimal system for counting money. In that case, 'rūkūrə̀'=10, and 'àkùr rɛ̀ːpu'=20, 'rèɲì' = 100, 'sìɲì sì rɛ̀ːpu'=200, etc. Iguta has three tonesː high tone= v́, low tone = v̀, and mid tone = ā.",""
"322","ikom1245-1","Ikoma-Nata-Isenye, Tanzania","ikom1245","Ikoma-Nata","ntk","Africa",-1.94989,34.5361,"Atlantic-Congo","Ikoma.htm","Mr. Oliver Rundell, SIL International, Tanzania, July, 2009.","decimal","","Ikoma has a decimal system similar to that of Ngoreme.",""
"323","ikpo1238-1","Ikposo-uwi, Togo, Ghana","ikpo1238","Ikposo","kpo","Africa",7.44776,0.83312,"Atlantic-Congo","Ikposo.htm","Mrs. Jenny Rowe, Summer Institute of Linguistics, Togo-Benin, March 25, 1999. Ms. Coleen G. A. Starwalt, Summer Institute of Linguistics, Togo-Benin, July 26, 2008.","decimal","","Ikposo has a decimal system with special construction for numbers 7 and 9, hundred and thousand are loanwords from the Ewe language. Kposo-uwi also has a number for zero [àk͡pa]. Also, while Ikposo-uwi uses [ɡbɔ̀wa] for 100, they also use [àlàfá] in the counting of money such that 100 F becomes [àlàfédiɡ͡bó]. Notesː 1. [ʃ] and [ʒ] occur only before [ɥ]. All the rest of the sounds are contrastive. /h/ is very limited. /p/ also is limited, but is considered native. /r/ occurs in borrowings and is a result of a process of Cili à Cli à Cri. It is used in the orthography. 2. Also that the consonantal inventory of Ikposo-uwi differs in some substantial ways from Ikposo-Litime. There is no voiced retroflex stop, no labial-velar nasal, no alveolar affricates. There is in addition, a velar approximant (unrounded) that systematically occurs where Litime has a labial-velar nasal. 3. Ikposo-uwi has 10 contrastive vowels and no nasalized vowels. The 10th vowel, /ə / does not occur in Litime and Amou-Oblo dialects. Ikposo has dominant [+ATR] harmony, but the 10th vowel occurs only in root position, invoking harmony, but is itself not the harmonic counterpart of /a/. See Anderson 1999 in SAL for further detail. 4. there are five surface tones notes above: H [ v́], M Ø, Lowered Mid [ v̄ ], L [ v̀ ] and High Falling [ v̂ ].",""
"324","ikul1238-1","Ikulu (Kulu), Nigeria","ikul1238","Ikulu","ikl","Africa",10.1339,7.86684,"Atlantic-Congo","Ikulu.htm","Dr. Ethelbert E. Kari, University of Port Harcourt, Nigeria, June 1, 1997. Extracted fromː Shimizu, Kiyoshi. A Kulu vocabulary and fragments of Kuku grammatical structures. Manuscript.","decimal","","Ikulu has a decimal numeral system.",""
"325","ikwe1242-1","Ikwere, Nigeria","ikwe1242","Ikwere","ikw","Africa",5.04333,6.86651,"Atlantic-Congo","Ikwere.htm","Dr. Sylvester Osu, Université François Rabelais (University of François Rabelais), Tours, France, July 3, 2006.","vigesimal","","Ikwere has a vigesimal numeral system. In a qualifying context, lâ (or variant láwʊ̀rʊ̀) replaces ɛ̀bɔ̀ 'two'.",""
"326","ilwa1237-1","Malakote (Ilwana), Kenya","ilwa1237","Ilwana","mlk","Africa",-0.66322,39.793,"Atlantic-Congo","Malakote.htm","Mr. Jacob Njagi, Bible Translation & Literacy (BTL) East Africa, Kenya, July 6, 2007.",NA,"","Malakote has a numeral system mixing with indigenous numbers with Orma ( a Cushitic language ) and Swahili /Arabic loanwords. Older people may still count to 10 using Orma ( a Cushitic language) numerals.",""
"327","ipul1238-1","Ipulo, Cameroon","ipul1238","Ipulo-Olulu","ass","Africa",6.2918,9.64676,"Atlantic-Congo","Ipulo.htm","Ms. Anna Galland through Ms. Ginger Boyd.SIL-Cameroun. December 30, 2010.","vigesimal","","Ipulo has a vigesimal system with substructures for numbers 7 and 9, and a single word for 15. Note: Tone melody has not been checked beyond a cursory check of the numerals 1-10. This is a preliminary list only. Addendum: 300. iham nukul (20 x 15), 400. ihami ekins veɲi (""big 20"" (i.e. 100) x4), 500. ihami ekins vetan (""big 20"" x 5), 600.ihami ekins veɾatum (""big 20"" x 6), 700. ihami ekins veɾatum nɔmɔ (""big 20"" x (6+1)), 800. ihami ekins viɲeɲi (""big 20"" x 8), 900. ihami ekins viɲeɲi nɔmɔ (""big 20"" x (8+1))",""
"328","irig1241-1","Irigwe (Rigwe), Nigeria","irig1241","Irigwe","iri","Africa",9.85197,8.6525,"Atlantic-Congo","Irigwe.htm","Mr. Daniel Gya, Wycliffe Bible Translator / Nigeria Bible Translation Trust, Jos, Nigeria. July 17, 2007, October 29, 2011.","decimal","","Irigwe or Rigwe has a decimal system. Note: Mid-tones unmarked. Rigwe Consonant Chart: Bilabial Labial- dental Dental Alveolar Post-alveolar Palatal Velar Labial-Velar Glottal Plosives p, pʲ, b, bʲ t, d c, cʲ,cʷ ɟ, ɟʲ, ɟʷ k, kʷ ɡ, ɡʷ kp, ɡb Fricatives f, (fʲ) v, (vʲ) ð, ðʲ s, z ʃ, ʃʷ ʒ, ʒʷ ʍ, ʍʲ h, hʲ Affricates t͡s, t͡sʲ t͡ʃ, t͡ʃʲ d͡ʒ, d͡ʒʲ t͡ɕ, t͡ɕʲ Nasals m, mʲ, m(ʷ) (ɱ) n ɲ, ɲʲ, ɲʷ ŋ,ŋʷ, ŋʷʲ ŋm Flapped Trills v ¹ ɾ, ɾʲ,ɾʷ r, rʲ,rʷ Laterals l, lʲ Laterals ɬ Approxs j, j̥ʷ ², jʷ w, wʲ, Notesː 1. /v¹/ in Rigwe language is not a labio-dental flap as described in the International Phonetic Alphabet revised 2005, but a bilabial flap. The use of this IPA symbol is due to lack of an IPA symbol for the sound. 2. /j̥ʷ²/ and /jʷ/ in the IPA are /ɥ̥ /respectively. However, they are classified as labial-palatal consonants rather that palatal. Rigwe Vowel Chart Front Mid Back Close i, ii, ĩ u, uu, ũ Close-mid e, ee, ẽ Open-mid ɛ, ɛɛ, ɛ̃ o, oo, õ Open a, aa, ã",""
"329","isok1239-1","Isoko, Nigeria","isok1239","Isoko","iso","Africa",5.52889,6.24682,"Atlantic-Congo","Isoko.htm","Dr. Shirley Yul-Ifode. University of Port-Harcourt, Nigeria, January 14, 2010. Phonetic transcription by Dr. Olaniyi Olajide, June 26, 2012.","vigesimal","","Isoko has a vigesimal system similar to that of Urhobo. Note that the mid tones are unmarked.",""
"330","isok1239-2","Isoko, Nigeria","isok1239","Isoko","iso","Africa",5.52889,6.24682,"Atlantic-Congo","Isoko.htm","Dr. Shirley Yul-Ifode, University of Port-Harcourt, Nigeria, January 14, 2010.","vigesimal","","Isoko has a vigesimal system similar to that of Urhobo.",""
"331","isum1240-1","Isu, Cameroon","isum1240","Isu (Menchum Division)","isu","Africa",6.63731,9.96577,"Atlantic-Congo","Isu-Grassfds.htm","Miss Angela Nsen Tem, PhD student, Department of African languages and Linguistics, University of Yaoundé I, Cameroun, September 11, 2012.","decimal","","Isu has a decimal system.",""
"332","ivbi1241-1","Okphela, Edo State, Nigeria","ivbi1241","Ivbie North-Okpela-Arhe","atg","Africa",7.15307,6.21209,"Atlantic-Congo","North-Okpele-Arhe.htm","Mr. Ikhanoba Maxwell Thickman, Okphela Translator, Translations Centre, Jos, Nigeria, February 26, 2014.","vigesimal","","Okphela has a vigesimal system of counting.",""
"333","ivbi1241-2","Ivbie-North-Okphele-Arhe, Nigeria","ivbi1241","Ivbie North-Okpela-Arhe","atg","Africa",7.15307,6.21209,"Atlantic-Congo","North-Okpele-Arhe.htm","Mr. Wolf Seiler and Mr. James Akoson, SIL International. May 21, 2009.","vigesimal","","Ivbie-North-Okphele-Arhe has a vigesimal system of counting.",""
"334","iyiv1238-1","Iyive, Cameroon, Nigeria","iyiv1238","Iyive","uiv","Africa",6.50437,9.53302,"Atlantic-Congo","Iyive.htm","Ms. Suzie Foster through Dr. Robert Hedinger, SIL, Cameroun, November 14, 2012.","vigesimal","","Iyive has a vigesimal system with special constructions for numbers 7 and 9. Note that the tone marking is tentative.",""
"335","izer1241-1","Izere, Nigeria","izer1241","Izere","izr","Africa",9.5,8.7,"Atlantic-Congo","Izere.htm","Prof. Kay Williamson and Dr. Ethelbert E. Kari, University of Port Harcourt, Nigeria, June 5, 1997. Additional data provided Izere native speaker in the University of Jos.","decimal","","Izere has a decimal numeral system.",""
"336","izie1238-1","Izi-Ezaa-Ikwo-Mgbo, Nigeria","izie1238","Izi-Ezaa-Ikwo-Mgbo","izi","Africa",6.31831,8.03044,"Atlantic-Congo","Izi.htm","Dr. Reinier de Blois, United Bible Societies, December 8, 2007. Reference source: Meier, Paul. 1977. in M.E. Kropp Dakabu (ed.) West African Language Data Sheets, Volume I., published by the West African Linguistics Society.","vigesimal","","Izi has a vigesimal numeral system with a special word for 400. Izi has a two-tone system with downstep. The above data is from the Izi dialect,",""
"337","jara1263-1","Jarawa (Bankala), Nigeria","jara1263","Jarawa (Nigeria)","jar","Africa",9.8,9.61,"Atlantic-Congo","Jarawan-Bankala.htm","Prof. Charles Kraft, University of Michigan State University / UCLA, USA, June 11, 2007.","quinary AND decimal","","Jarawa has a quinary, decimal system.",""
"338","jara1263-2","Labir (Jaku), Nigeria","jara1263","Jarawa (Nigeria)","jar","Africa",9.8,9.61,"Atlantic-Congo","Labir-Jalu.htm","Prof. Charles Kraft, University of Michigan State University / UCLA, USA, 11 June, 2007.","decimal","","Labir has a decimal system.",""
"339","jiba1237-1","Jiba (Jibe / Kona), Nigeria","jiba1237","Jiba","juo","Africa",9.26508,11.5099,"Atlantic-Congo","Jiba.htm","Prof. Anne Storch, University of Cologne, Germany, May 21, 2007.","vigesimal","","Jiba has a vigesimal numeral system.",""
"340","jibu1239-1","Jibu, Nigeria","jibu1239","Jibu","jib","Africa",7.49214,11.3086,"Atlantic-Congo","Jibu.htm","Mr. & Mrs. Perry & Anne Priest, Nigerian Bible Translation Trust, Jos, Plateau State, Nigeria, August 15, 1997.","vigesimal","","Jibu has a vigesimal numeral system of counting. They use Hausa numbers for 100 and 1000.",""
"341","jita1239-1","Jita, Tanzania","jita1239","Jita","jit","Africa",-1.62681,33.9141,"Atlantic-Congo","Jita.htm","Mr. Oliver Rundell, SIL International, Tanzania, July, 2009.","quinary","","The Jita originally has a quinary system. The words for ''thousand'' in 1000 and 2000 is different.",""
"342","jita1239-2","Jita, Tanzania","jita1239","Jita","jit","Africa",-1.62681,33.9141,"Atlantic-Congo","Jita.htm","anonymous contributor, University of Dar es Salaam, Tanzania, May 26, 1994.",NA,"",NA,""
"343","jjuu1238-1","Kaje (Jju), Nigeria","jjuu1238","Jju","kaj","Africa",9.83116,7.97167,"Atlantic-Congo","Jju.htm","Dr. Luc Bouquiaux, CNRS-LLACAN (National Center for Scientific Research), France, August 19, 1995.","decimal","","Kaje has a decimal numeral system.",""
"344","jola1262-1","Jola-Kaasa, Senegal","jola1262","Jola-Esulalu","csk","Africa",12.5089,-16.5539,"Atlantic-Congo","Jola-Kaasa.htm","Mr. Wolfgang Berndt, SIL International, Senegal, March 21, 2009..","quinary AND vigesimal","","Jola-Kaasa has quinary-vigesimal system similar to that of Bandial. The word ten 'kʊ'ŋɛn' means 'hands', fifteen means 'foot', twenty means 'king', hundred and thousand are borrowed from Wolof.",""
